Provider PHIN ID,Provider,Site PHIN ID,Site,Sector,Site Profile URL,Site URL,Site Address 1,Site Address 2,Site City,Site Postcode,Site Longitude,Site Latitude,Site ODS Code,Site GOR,Provider ODS Code,Regulator,Regulator ID,Regulator Rating
PHIN-60E,Sheffield Teaching Hospitals NHS Foundation Trust,PHIN-SHF002,Royal Hallamshire Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-hallamshire-hospital-31387,http://www.sth.nhs.uk,Glossop Road,,Sheffield,S10 2JF,-1.493,53.378,RHQHH,Yorkshire and The Humber,RHQ,CQC,RHQHH,Requires improvement
PHIN-60E,Sheffield Teaching Hospitals NHS Foundation Trust,PHIN-SHF003,Sheffield Teaching Hospitals,NHS PPU,,,,,,S10 2QD,-1.500,53.376,RHQPH,Yorkshire and The Humber,RHQ,CQC,,
PHIN-60E,Sheffield Teaching Hospitals NHS Foundation Trust,PHIN-SHF004,Weston Park Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/weston-park-hospital-31408,,Weston Park Hospital Nhs Trust,Whitham Road,Sheffield,S10 2SJ,-1.495,53.380,RHQWP,Yorkshire and The Humber,RHQ,CQC,RHQWP,Requires improvement
PHIN-81T,Sherwood Forest Hospitals NHS Foundation Trust,PHIN-NTT004,King's Mill Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/king's-mill-hospital-32780,,Kings Mill Hospital,Mansfield Road,Sutton-in-Ashfield,NG17 4JL,-1.235,53.136,RK5BC,East Midlands,RK5,CQC,RK5BC,Outstanding
PHIN-81T,Sherwood Forest Hospitals NHS Foundation Trust,PHIN-NTT006,Newark Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/newark-hospital-32786,,Boundary Road,,Newark,NG24 4DE,-0.806,53.068,RK5HP,East Midlands,RK5,CQC,RK5HP,Good
PHIN-97J,Shrewsbury And Telford Hospital NHS Trust,PHIN-SHR003,Royal Shrewsbury Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-shrewsbury-hospital-51282,,Mytton Oak Road,,Shrewsbury,SY3 8XQ,-2.794,52.709,RXWAS,West Midlands,RXW,CQC,RXWAS,Inadequate
PHIN-97J,Shrewsbury And Telford Hospital NHS Trust,PHIN-TFW001,The Princess Royal Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/the-princess-royal-hospital-51283,,Apley Castle,"Grainger Drive,",Telford,TF1 6TF,-2.511,52.712,RXWAT,West Midlands,RXW,CQC,RXWAT,Inadequate
PHIN-42A,Somerset NHS Foundation Trust,PHIN-SOM001,Musgrove Park Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/musgrove-park-hospital-26777,,Musgrove Park,,Taunton,TA1 5DA,-3.120,51.012,RH5A8,South West,RBA,CQC,RH5A8,Good
PHIN-20E,Soul Care Aesthetics,PHIN-STS051,Soul Care Aesthetics,IND,,,,,,WS11 1GR,-2.032,52.689,,West Midlands,,CQC,,
PHIN-78D,South Eastern Health & Social Care Trust,PHIN-CSR001,Ulster Hospital,NHS PPU,,,,,,BT16 1RH,-5.811,54.597,,Northern Ireland,ZT4,RQIA,,
PHIN-31T,South Tees Hospitals NHS Foundation Trust,PHIN-NYK002,Friarage Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/friarage-hospital-40665,https://www.southtees.nhs.uk/hospitals/james-cook/,Friarage Hospital,,Northallerton,DL6 1JG,-1.431,54.342,RTR45,Yorkshire and The Humber,RTR,CQC,RTR45,Requires improvement
PHIN-31T,South Tees Hospitals NHS Foundation Trust,PHIN-MDB001,James Cook University Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/james-cook-university-hospital-40683,https://www.southtees.nhs.uk/hospitals/james-cook/,James Cook University Hospital,Marton Road,Middlesbrough,TS4 3BW,-1.214,54.551,RTRAT,North East,RTR,CQC,RTRAT,Requires improvement
PHIN-09N,South Tyneside & Sunderland NHS Foundation Trust,PHIN-STY012,South Tyneside Hospital,NHS PPU,,,,,,NE34 0PL,-1.430,54.972,,North East,RLN,CQC,,
PHIN-09N,South Tyneside & Sunderland NHS Foundation Trust,PHIN-SND002,Sunderland Eye Infirmary,NHS PPU,https://www.phin.org.uk/profiles/hospitals/sunderland-eye-infirmary-33444,,Queen Alexandra Road,,Sunderland,SR2 9HP,-1.381,54.889,RLNGM,North East,RLN,CQC,RLNGM,Good
PHIN-09N,South Tyneside & Sunderland NHS Foundation Trust,PHIN-SND003,Sunderland Royal Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/sunderland-royal-hospital-33443,,Kayll Road,,Sunderland,SR4 7TP,-1.411,54.903,RLNGL,North East,RLN,CQC,RLNGL,Good
PHIN-89T,South West Eye Surgeons,PHIN-BST024,Bristol Eye Hospital - SWES,IND,,,,,,BS1 2LX,-2.595,51.458,,South West,,CQC,,
PHIN-89T,South West Eye Surgeons,PHIN-BST022,SWES 2 Clifton Park,IND,,,,,,BS8 3BS,-2.620,51.458,,South West,,CQC,,
PHIN-01F,Southend University Hospital NHS Foundation Trust,PHIN-SOS003,Southend Hospital,NHS PPU,,,,,,SS0 0RY,0.689,51.554,RAJ01,East of England,RAJ,CQC,RAJ01,Requires improvement
PHIN-05E,Southport And Ormskirk Hospital NHS Trust,PHIN-LAN036,Ormskirk and District General Hospital,NHS PPU,,,,,,L39 2AZ,-2.872,53.565,,North West,RVY,CQC,RW5FA,Good
PHIN-05E,Southport And Ormskirk Hospital NHS Trust,PHIN-SFT001,Southport & Formby District General Hospital,NHS PPU,,,,,,PR8 6PN,-2.978,53.634,RVY01,North West,RVY,CQC,RVY01,Requires improvement
PHIN-86V,Spamedica Ltd ,PHIN-LIV014,Manchester Spamedica,IND,,,,,,M15 4SQ,-2.258,53.473,,North West,,CQC,,
PHIN-86V,Spamedica Ltd ,PHIN-ESS001,SpaMedica Chelmsford,IND,,,,,,CM2 0PP,0.471,51.730,NYW20,East of England,,CQC,1-6387464545,Good
PHIN-96D,Spencer Private Hospitals Ltd,PHIN-KEN013,Spencer Private Hospitals Ashford,IND,https://www.phin.org.uk/profiles/hospitals/spencer-private-hospitals-ashford-17946,http://www.spencerprivatehospitals.com,Kennington Road,,Ashford,TN24 0LZ,0.916,51.142,NN802,South East,NN8,CQC,1-118822975,Good
PHIN-96D,Spencer Private Hospitals Ltd,PHIN-KEN014,Spencer Private Hospitals Margate,IND,https://www.phin.org.uk/profiles/hospitals/spencer-private-hospitals-margate-17945,http://www.spencerprivatehospitals.com,Ramsgate Road,,Margate,CT9 4BG,1.388,51.377,NN801,South East,NN8,CQC,1-118822952,Good
PHIN-59H,Spire Healthcare,PHIN-SHF005,Claremont Private Hospital,IND,https://www.phin.org.uk/profiles/hospitals/claremont-private-hospital-23962,http://www.claremont-hospital.co.uk/,401 Sandygate Road,,Sheffield,S10 5UB,-1.536,53.376,NYW04,Yorkshire and The Humber,NT3,CQC,1-1890547322,Outstanding
PHIN-59H,Spire Healthcare,PHIN-KEN008,Spire Alexandra Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-alexandra-hospital-19673,https://www.spirehealthcare.com/spire-alexandra-hospital/,Impton Lane,"Walderslade,",Maidstone,ME5 9PG,0.527,51.328,NT312,South East,NT3,CQC,1-129783078,Requires improvement
PHIN-59H,Spire Healthcare,PHIN-BST008,Spire Bristol Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-bristol-hospital-19665,https://www.spirehealthcare.com/spire-bristol-hospital/,The Glen,"Redland Hill,",Bristol,BS6 6UT,-2.615,51.472,NT302,South West,NT3,CQC,1-129783097,Good
PHIN-59H,Spire Healthcare,PHIN-HRT006,Spire Bushey Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-bushey-hospital-19676,https://www.spirehealthcare.com/spire-bushey-hospital/,Heathbourne Road,"Bushey,",Watford,WD23 1RD,-0.332,51.637,NT315,East of England,NT3,CQC,1-129798115,Good
PHIN-59H,Spire Healthcare,PHIN-CAM004,Spire Cambridge Lea Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-cambridge-lea-hospital-19678,https://www.spirehealthcare.com/spire-cambridge-lea-hospital/,30 New Road,"Impington,",Cambridge,CB24 9EL,0.113,52.245,NT317,East of England,NT3,CQC,1-129798134,Good
PHIN-59H,Spire Healthcare,PHIN-CRF001,Spire Cardiff Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-cardiff-hospital-19736,https://www.spirehealthcare.com/spire-cardiff-hospital/home/,Spire Cardiff Hospital,Croescadarn Road,Cardiff,CF23 8XL,-3.142,51.531,NT3W1,Wales,NT3,HIW,,
PHIN-59H,Spire Healthcare,PHIN-WRT001,Spire Cheshire Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-cheshire-hospital-19684,https://www.spirehealthcare.com/spire-cheshire-hospital/,Fir Tree Close,"Stretton,",Warrington,WA4 4LU,-2.576,53.338,NT324,North West,NT3,CQC,1-129798153,Outstanding
PHIN-59H,Spire Healthcare,PHIN-HAM007,Spire Clare Park Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-clare-park-hospital-19699,https://www.spirehealthcare.com/spire-clare-park-hospital/,Crondall Lane,,Farnham,GU10 5XX,-0.847,51.225,NT345,South East,NT3,CQC,1-2745447408,Good
PHIN-59H,Spire Healthcare,PHIN-RDG004,Spire Dunedin Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-dunedin-hospital-19698,https://www.spirehealthcare.com/spire-dunedin-hospital/,16 Bath Road,,Reading,RG1 6NS,-0.987,51.450,NT344,South East,NT3,CQC,1-2745284068,Good
PHIN-59H,Spire Healthcare,PHIN-CLD001,Spire Elland Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-elland-hospital-19702,http://www.spirehealthcare.com/elland/,Elland Lane,"Elland,",Calderdale,HX5 9EB,-1.829,53.689,NT348,Yorkshire and The Humber,NT3,CQC,1-2745680580,Good
PHIN-59H,Spire Healthcare,PHIN-BPL001,Spire Fylde Coast Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-fylde-coast-hospital-19701,https://www.spirehealthcare.com/spire-fylde-coast-hospital/,St Walburgas Road,,Blackpool,FY3 8BP,-3.020,53.826,NT347,North West,NT3,CQC,1-2745681065,Good
PHIN-59H,Spire Healthcare,PHIN-SRY013,Spire Gatwick Park Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-gatwick-park-hospital-19669,https://www.spirehealthcare.com/spire-gatwick-park-hospital/,Povey Cross Road,"Horley,",Mole Valley,RH6 0BB,-0.183,51.168,NT308,South East,NT3,CQC,1-129798171,Good
PHIN-59H,Spire Healthcare,PHIN-HRT007,Spire Harpenden Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-harpenden-hospital-19677,https://www.spirehealthcare.com/spire-harpenden-hospital/,Ambrose Lane,,Harpenden,AL5 4BP,-0.360,51.828,NT316,East of England,NT3,CQC,1-129798190,Good
PHIN-59H,Spire Healthcare,PHIN-ESS007,Spire Hartswood Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-hartswood-hospital-19680,https://www.spirehealthcare.com/spire-hartswood-hospital/,Eagle Way,,Brentwood,CM13 3LE,0.293,51.600,NT319,East of England,NT3,CQC,1-129798209,Good
PHIN-59H,Spire Healthcare,PHIN-ERY002,Spire Hull & East Riding Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-hull-&-east-riding-hospital-19705,http://www.spirehealthcare.com/hull/,Lowfield Road,"Anlaby,",Hull,HU10 7AZ,-0.435,53.739,NT351,Yorkshire and The Humber,NT3,CQC,1-2745570008,Good
PHIN-59H,Spire Healthcare,PHIN-LDS006,Spire Leeds Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-leeds-hospital-19687,http://www.spirehealthcare.com/leeds/,Roundhay Hall,"Jackson Avenue,",Leeds,LS8 1NT,-1.514,53.833,NT332,Yorkshire and The Humber,NT3,CQC,1-129798228,Good
PHIN-59H,Spire Healthcare,PHIN-LEC001,Spire Leicester Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-leicester-hospital-19683,https://www.spirehealthcare.com/spire-leicester-hospital/,Spire Leicester Hospital,Leicester Hospital,Leicester,LE2 2FF,-1.083,52.615,NT322,East Midlands,NT3,CQC,1-129798247,Good
PHIN-59H,Spire Healthcare,PHIN-STS004,Spire Little Aston Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-little-aston-hospital-19682,https://www.spirehealthcare.com/spire-little-aston-hospital/,Little Aston Hall Drive,"Little Aston,",Sutton Coldfield,B74 3UP,-1.876,52.600,NT321,West Midlands,NT3,CQC,1-129798265,Good
PHIN-59H,Spire Healthcare,PHIN-LIV003,Spire Liverpool Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-liverpool-hospital-19691,http://www.spirehealthcare.com/liverpool/,57 Greenbank Road,,Liverpool,L18 1HQ,-2.924,53.385,NT337,North West,NT3,CQC,1-2745411269,Good
PHIN-59H,Spire Healthcare,PHIN-GRL057,Spire London East,IND,https://www.phin.org.uk/profiles/hospitals/spire-london-east-19675,https://www.spirehealthcare.com/spire-london-east-hospital/home/,Roding Lane South,,Redbridge,IG4 5PZ,0.043,51.587,NT314,London,NT3,CQC,1-129798374,Good
PHIN-59H,Spire Healthcare,PHIN-MAN021,Spire Manchester Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-manchester-hospital-59928,https://www.spirehealthcare.com/spire-manchester-hospital/,170 Barlow Moor Road,Didsbury,Manchester,M20 2AF,-2.253,53.425,NT327,North West,NT3,CQC,1-3075405928,Outstanding
PHIN-59H,Spire Healthcare,PHIN-LDS007,Spire Methley Park Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-methley-park-hospital-19704,http://www.spirehealthcare.com/methleypark/,Methley Lane,"Methley,",Leeds,LS26 9HG,-1.423,53.740,NT350,Yorkshire and The Humber,NT3,CQC,1-2745185984,Good
PHIN-59H,Spire Healthcare,PHIN-BNH005,Spire Montefiore Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-montefiore-hospital-19718,https://www.spirehealthcare.com/the-montefiore-hospital/,2 Montefiore Road,,Hove,BN3 1RD,-0.156,50.832,NT364,South East,NT3,CQC,1-522837355,Outstanding
PHIN-59H,Spire Healthcare,PHIN-EDH001,Spire Murrayfield Hospital Edinburgh,IND,https://www.phin.org.uk/profiles/hospitals/spire-murrayfield-hospital-edinburgh-59896,http://www.spirehealthcare.com/edinburgh/,122 Corstorphine Road,,Edinburgh,EH12 6UD,-3.266,55.945,S124V,Scotland,NT3,HIS,,
PHIN-59H,Spire Healthcare,PHIN-WRL003,Spire Murrayfield Hospital Wirral,IND,https://www.phin.org.uk/profiles/hospitals/spire-murrayfield-hospital-wirral-19685,http://www.spirehealthcare.com/wirral/,Holmwood Drive,"Thingwall,",Wirral,CH61 1AU,-3.080,53.349,NT325,North West,NT3,CQC,1-129798303,Requires improvement
PHIN-59H,Spire Healthcare,PHIN-NFK004,Spire Norwich Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-norwich-hospital-19679,https://www.spirehealthcare.com/spire-norwich-hospital/,Old Watton Road,"Colney,",Norwich,NR4 7TD,1.226,52.627,NT318,East of England,NT3,CQC,1-129798322,Good
PHIN-59H,Spire Healthcare,PHIN-NTT008,Spire Nottingham Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-nottingham-hospital-90142,https://www.spirehealthcare.com/spire-nottingham-hospital/,Tollerton Lane,Tollerton,Nottingham,NG12 4GA,-1.084,52.912,NT30A,East Midlands,NT3,CQC,1-3222321660,Outstanding
PHIN-59H,Spire Healthcare,PHIN-SOL001,Spire Parkway Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-parkway-hospital-19681,https://www.spirehealthcare.com/spire-parkway-hospital/,1 Damson Parkway,,Solihull,B91 2PP,-1.763,52.421,NT320,West Midlands,NT3,CQC,1-129798341,Good
PHIN-59H,Spire Healthcare,PHIN-HAM006,Spire Portsmouth Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-portsmouth-hospital-19668,http://www.spirehealthcare.com/portsmouth/,Bartons Road,,Havant,PO9 5NP,-0.955,50.869,NT305,South East,NT3,CQC,1-129798357,Good
PHIN-59H,Spire Healthcare,PHIN-CHE002,Spire Regency Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-regency-hospital-19693,https://www.spirehealthcare.com/spire-regency-hospital-macclesfield/,West Street,,Macclesfield,SK11 8DW,-2.138,53.260,NT339,North West,NT3,CQC,1-2745329906,Good
PHIN-59H,Spire Healthcare,PHIN-MLN001,Spire Shawfair Park Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-shawfair-park-hospital-59930,https://www.spirehealthcare.com/spire-edinburgh-hospitals-murrayfield-and-shawfair-park/,10 Easter Shawfair,,Edinburgh,EH22 1FE,-3.097,55.909,S341V,Scotland,NT3,HIS,,
PHIN-59H,Spire Healthcare,PHIN-WOR002,Spire South Bank Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-south-bank-hospital-19664,http://www.spirehealthcare.com/southbank/,139 Bath Road,,Worcester,WR5 3YB,-2.217,52.182,NT301,West Midlands,NT3,CQC,1-129798393,Good
PHIN-59H,Spire Healthcare,PHIN-STH005,Spire Southampton Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-southampton-hospital-19667,http://www.spirehealthcare.com/southampton/,Chalybeate Close,"Tremona Road,",Southampton,SO16 6UY,-1.433,50.931,NT304,South East,NT3,CQC,1-129798412,Good
PHIN-59H,Spire Healthcare,PHIN-GRL088,Spire St Anthony's Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-st-anthony's-hospital-19746,https://www.spirehealthcare.com/spire-st-anthonys-hospital/,London Rd,Worcester Park,Sutton,SM3 9DW,-0.220,51.380,NT3X3,London,NT3,CQC,1-1382018165,Good
PHIN-59H,Spire Healthcare,PHIN-ESX005,Spire Sussex Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-sussex-hospital-19670,https://www.spirehealthcare.com/spire-sussex-hospital/,The Ridge,"St Leonards On Sea,",Hastings,TN37 7RE,0.568,50.885,NT309,South East,NT3,CQC,1-129798431,Outstanding
PHIN-59H,Spire Healthcare,PHIN-BKM004,Spire Thames Valley Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-thames-valley-hospital-19697,https://www.spirehealthcare.com/spire-thames-valley-hospital/,Wexham Street,,Slough,SL3 6NH,-0.572,51.543,NT343,South East,NT3,CQC,1-2745569338,Good
PHIN-59H,Spire Healthcare,PHIN-KEN007,Spire Tunbridge Wells Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-tunbridge-wells-hospital-19672,https://www.spirehealthcare.com/spire-tunbridge-wells-hospital/,Fordcombe Road,"Fordcombe,",Tunbridge Wells,TN3 0RD,0.188,51.135,NT310,South East,NT3,CQC,1-129798450,Good
PHIN-59H,Spire Healthcare,PHIN-SND001,Spire Washington Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-washington-hospital-19688,https://www.spirehealthcare.com/spire-washington-hospital/home/,Picktree Lane,"Rickleton,",Washington,NE38 9JZ,-1.559,54.879,NT333,North East,NT3,CQC,1-129798468,Good
PHIN-59H,Spire Healthcare,PHIN-SOS002,Spire Wellesley Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-wellesley-hospital-19674,https://www.spirehealthcare.com/spire-wellesley-hospital/,Eastern Avenue,,Southend-on-Sea,SS2 4XH,0.728,51.554,NT313,East of England,NT3,CQC,1-129798487,Good
PHIN-59H,Spire Healthcare,PHIN-WRX001,Spire Yale Hospital,IND,https://www.phin.org.uk/profiles/hospitals/spire-yale-hospital-19692,https://www.spirehealthcare.com/spire-yale-hospital/,Wrexham Technology Park,"Croesnewydd Road,",Wrexham,LL13 7YP,-3.014,53.049,NT338,Wales,NT3,HIW,,
PHIN-88L,St George's University Hospitals NHS Foundation Trust,PHIN-GRL026,Queen Mary's Hospital,NHS PPU,,,,,,SW15 5PN,-0.242,51.456,RJ731,London,RJ7,CQC,RJ7X3,
PHIN-88L,St George's University Hospitals NHS Foundation Trust,PHIN-GRL027,St George's Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/st-george's-hospital-31842,,Ground Floor,Atkinson Morely Wing,London,SW17 0QT,-0.176,51.427,RJ701,London,RJ7,CQC,RJ701,Requires improvement
PHIN-14M,St Helens and Knowsley Teaching Hospitals NHS Trust,PHIN-SHN001,St Helens Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/st-helens-hospital-27085,,Marshalls Cross Road,,St. Helens,WA9 3DA,-2.719,53.440,RBN02,North West,RBN,CQC,RBN02,Outstanding
PHIN-14M,St Helens and Knowsley Teaching Hospitals NHS Trust,PHIN-KWL001,Whiston Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/whiston-hospital-27084,,Warrington Road,,Prescot,L35 5DR,-2.785,53.421,RBN01,North West,RBN,CQC,RBN01,Good
PHIN-12X,St Joseph’s Hospital,PHIN-NWP003,St Joseph's Hospital,IND,https://www.phin.org.uk/profiles/hospitals/st-joseph's-hospital-33543,http://www.stjosephshospital.co.uk/,Harding Avenue,Malpas,Newport,NP20 6ZE,-3.005,51.618,RLQ96,Wales,NPX,HIW,RLQ96,
PHIN-06V,Surrey and Sussex Healthcare NHS Trust,PHIN-SRY016,East Surrey Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/east-surrey-hospital-40452,,Canada Avenue,,Redhill,RH1 5RH,-0.162,51.219,RTP04,South East,RTP,CQC,RTP04,Outstanding
PHIN-43F,Tetbury Hospital,PHIN-GLS006,Tetbury Hospital,IND,https://www.phin.org.uk/profiles/hospitals/tetbury-hospital-11684,http://www.tetburyhospital.co.uk,Malmesbury Road,,Tetbury,GL8 8XB,-2.155,51.635,AAH01,South West,NTY,CQC,1-118593281,Requires improvement
PHIN-90H,The Belvedere Private Hospital,PHIN-GRL092,The Belvedere Clinic,IND,,,,,,SE2 0GD,0.121,51.483,,London,,CQC,1-118839442,Requires improvement
PHIN-64R,The Cadogan Clinic,PHIN-GRL093,The Cadogan Clinic,IND,https://www.phin.org.uk/profiles/hospitals/the-cadogan-clinic-59909,http://www.cadoganclinic.com/,120 Sloane Street,,London,SW1X 9BW,-0.159,51.494,,London,,CQC,1-144498079,
PHIN-33F,The Clatterbridge Cancer Centre NHS Foundation Trust,PHIN-WRL004,Clatterbridge Private Clinic,NHS PPU,https://www.phin.org.uk/profiles/hospitals/clatterbridge-private-clinic-29349,https://www.clatterbridgecc.nhs.uk/,Clatterbridge Site,"Clatterbridge Road,",Wirral,CH63 4JY,-3.024,53.333,REN20,North West,REN,CQC,REN20,Good
PHIN-92A,The Cooden Medical Group,PHIN-KEN082,The Cooden Canterbury Clinic,IND,,,,,,CT2 8AP,1.071,51.282,,South East,,CQC,,
PHIN-92A,The Cooden Medical Group,PHIN-ESX024,The Cooden Clinic - Bexhill,IND,,,,,,TN39 4SB,0.436,50.846,,South East,,CQC,,
PHIN-56Q,The Fitzwilliam Clinic,PHIN-BFS006,The Fitzwilliam Clinic,IND,https://www.phin.org.uk/profiles/hospitals/the-fitzwilliam-clinic-59885,,70-72 Lisburn Road,,Belfast,BT9 6AF,-5.940,54.586,,Northern Ireland,,RQIA,,
PHIN-29K,The Grafton Suite,PHIN-WAR004,The Grafton Suite,IND,https://www.phin.org.uk/profiles/hospitals/the-grafton-suite-59942,http://www.swft.nhs.uk/grafton-suite,"The Grafton Suite, Stratford Hospital",Arden Street,Stratford-upon-Avon,CV37 6NX,-1.713,52.195,,West Midlands,,CQC,1-1499584955,Good
PHIN-62Z,The Harley Street Dermatology Clinic,PHIN-GRL254,Harley Street Skin Clinic,IND,,,,,,W1G 6JP,-0.150,51.522,,London,,CQC,,
PHIN-45B,The London Clinic,PHIN-GRL095,The London Clinic,IND,https://www.phin.org.uk/profiles/hospitals/the-london-clinic-59910,http://www.thelondonclinic.co.uk,20 Devonshire Place,,London,W1G 6BW,-0.150,51.523,8A718,London,,CQC,1-114617347,Good
PHIN-09A,The Maxillofacial Clinic,PHIN-GRL267,Maxillofacial Clinic,IND,,,,,,W1G 6AJ,-0.148,51.521,,London,,CQC,,
PHIN-78I,The Medical Eye Clinic Limited,PHIN-DEV023,The Medical Eye Clinic,IND,,,,,,EX2 8NL,-3.518,50.697,,South West,,CQC,,
PHIN-41I,The New Foscote Private Hospital,PHIN-OXF007,The New Foscote Hospital,IND,https://www.phin.org.uk/profiles/hospitals/the-new-foscote-hospital-19765,http://www.thefoscotehospital.co.uk/,2 Foscote Rise,,Banbury,OX16 9XP,-1.331,52.053,NT415,South East,AHH,CQC,1-6369347853,
PHIN-01U,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,PHIN-NET001,Freeman Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/freeman-hospital-39686,https://www.newcastle-hospitals.nhs.net,Freeman Road,"High Heaton,",Newcastle Upon Tyne,NE7 7DN,-1.594,55.003,RTD01,North East,RTD,CQC,RTD01,Outstanding
PHIN-01U,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,PHIN-NET010,Northern Centre for Cancer Care,NHS PPU,,,,,,NE7 7DN,-1.594,55.003,RTD06,North East,RTD,CQC,,
PHIN-01U,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,PHIN-NET002,The Royal Victoria Infirmary,NHS PPU,https://www.phin.org.uk/profiles/hospitals/the-royal-victoria-infirmary-39687,https://www.newcastle-hospitals.nhs.uk/,Royal Victoria Infirmary,Queen Victoria Road,Newcastle upon Tyne,NE1 4LP,-1.619,54.980,RTD02,North East,RTD,CQC,RTD02,Outstanding
PHIN-48S,The Private Clinic of Harley Street,PHIN-GRL128,The Private Clinic of Harley Street,IND,https://www.phin.org.uk/profiles/hospitals/the-private-clinic-of-harley-street-59913,,Adam House,1 Fitzroy Square,London,W1T 5HF,-0.139,51.523,DDE01 ,London,DDE  ,CQC,1-3017252981,Good
PHIN-41H,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,PHIN-SHR001,Robert Jones and Agnes Hunt Orthopaedic Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/robert-jones-and-agnes-hunt-orthopaedic-hospital-33102,http://www.rjah.nhs.uk/,Gobowen,,Oswestry,SY10 7AG,-3.033,52.884,RL131,West Midlands,RL1,CQC,RL131,Good
PHIN-08M,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,PHIN-BMH001,Royal Bournemouth Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-bournemouth-hospital-29030,http://www.private-health-uhd.co.uk,Private Health UHD,Royal Bournemouth Hospital,Castle Lane East,BH7 7DW,-1.821,50.748,RDZ20,South West,RDZ,CQC,RDZ20,Good
PHIN-69U,The Royal Marsden NHS Foundation Trust,PHIN-GRL029,Royal Marsden Chelsea Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-marsden-chelsea-hospital-36060,https://www.royalmarsden.nhs.uk,Fulham Road,,London,SW3 6JJ,-0.173,51.491,RPY01,London,RPY,CQC,RPY01,Outstanding
PHIN-69U,The Royal Marsden NHS Foundation Trust,PHIN-GRL030,Royal Marsden Sutton Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-marsden-sutton-hospital-36061,https://www.royalmarsden.nhs.uk,Downs Road,,Sutton,SM2 5PT,-0.191,51.344,RPY02,London,RPY,CQC,RPY02,Outstanding
PHIN-69U,The Royal Marsden NHS Foundation Trust,PHIN-GRL301,The Royal Marsden Private Care at Cavendish Square,NHS PPU,,,,,,W1G 0PL,-0.146,51.516,,London,RPY,CQC,,
